sentiment,sentence,processed,vector
0,@daveknox awesome-  corporate housing took away my modem and gave me an air card for the summer..  = no xbox live. ,"['awesom', 'corpor', 'hous', 'took', 'away', 'modem', 'gave', 'air', 'card', 'summer', '.', '.', '=', 'xbox', 'live', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@lakersnation Is this a joke?  I can't find them ,"['joke', '?', ""can't"", 'find']",[0. 0. 0. ... 0. 0. 0.]
0,XBox Live still down ,"['xbox', 'live', 'still']",[0. 0. 0. ... 0. 0. 0.]
0,"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... ","['late', 'night', 'snack', ',', 'glass', 'oj', 'b', 'c', ""i'm"", 'quotwn', 'sick', 'quot', ';', ',', 'back', 'sleep', '...', 'ugh', 'hate', 'get', 'sick', '...']",[0. 0. 0. ... 0. 0. 0.]
0,yo f*ck this game! CAVS done pissed me off for the night. finna write some music and go get intoxicated at the club ,"['yo', 'f', 'ck', 'game', 'cav', 'done', 'piss', 'night', '.', 'finna', 'write', 'music', 'go', 'get', 'intox', 'club']",[0. 0. 0. ... 0. 0. 0.]
0,"@Nusretnina I know how you feel, it had the same effect on me!! Its the 3rd anniversary of my mums death to cancer tomorrow   xx","['know', 'feel', ',', 'effect', 'rd', 'anniversari', 'mum', 'death', 'cancer', 'tomorrow', 'xx']",[0. 0. 0. ... 0. 0. 0.]
0,"Back to single mom...  Guess that means cereal, McDonalds and cookies for dinner again!","['back', 'singl', 'mom', '...', 'guess', 'mean', 'cereal', ',', 'mcdonald', 'cooki', 'dinner']",[0. 0. 0. ... 0. 0. 0.]
0,"facebook is being a 'tard -.-'' I can't get a hold of my cousin and don't want to go out alone, 'cause that's no fun ","['facebook', ""'"", 'tard', '.', ""'"", ""'"", ""can't"", 'get', 'hold', 'cousin', 'want', 'go', 'alon', ',', ""'"", 'caus', ""that'"", 'fun']",[0. 0. 0. ... 0. 0. 0.]
0,watching old videos of dance team and such... makes me miss it  ,"['watch', 'old', 'video', 'danc', 'team', '...', 'make', 'miss']",[0. 0. 0. ... 0. 0. 0.]
0,"Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. ","['sadli', 'though', ',', ""i'v"", 'never', 'gotten', 'experi', 'post', 'coitu', 'cigarett', ',', 'never', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Mcdonaldss! And i wish i were tough enough to do MMA ,"['mcdonaldss', 'wish', 'tough', 'enough', 'mma']",[0. 0. 0. ... 0. 0. 0.]
0,So hungry   I wanna eat mcdonalds ,"['hungri', 'wanna', 'eat', 'mcdonald']",[0. 0. 0. ... 0. 0. 0.]
0,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history,"['page', 'sooooo', 'long', 'got', 'delet', 'sad', 'day', 'histori']",[0. 0. 0. ... 0. 0. 0.]
0,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too,"['lol', '.', '.', 'wish', 'understood', 'daylight', 'save', 'end', 'though', 'breakfast', 'hour', 'later', 'keep', 'wake', 'kid']",[0. 0. 0. ... 0. 0. 0.]
0,stupid arranged marriages... i'll convert so you can marry me...love you! ,"['stupid', 'arrang', 'marriag', '...', ""i'll"", 'convert', 'marri', '...', 'love']",[0. 0. 0. ... 0. 0. 0.]
0,#xbox live is down  o well i guess i will jus have to play my ps3 then,"['live', 'well', 'guess', 'ju', 'play', 'ps3']",[0. 0. 0. ... 0. 0. 0.]
0,#nasa #shuttle endeavour launch scrubbed.  engineers unable to fix hydrogen leak. What?! (via @ryantxr) crud ,"['endeavour', 'launch', 'scrub', '.', 'engin', 'unabl', 'fix', 'hydrogen', 'leak', '.', '?', '(', 'via', ')', 'crud']",[0. 0. 0. ... 0. 0. 0.]
0,i don't like lukewarm showers ,"['like', 'lukewarm', 'shower']",[0. 0. 0. ... 0. 0. 0.]
0,spring break in plain city... it's snowing ,"['spring', 'break', 'plain', 'citi', '...', 'snow']",[0. 0. 0. ... 0. 0. 0.]
0,@kbonded I kno right! I really want'd LeBron &amp; Mo 2 play the Lakers ,"['kno', 'right', 'realli', ""want'd"", 'lebron', 'amp', ';', 'mo', 'play', 'laker']",[0. 0. 0. ... 0. 0. 0.]
0,@sjtryon hey. Quick Q.  What was the iphone general gps/map app you recommended?   Totally eludes my feeble brain at the moment ,"['hey', '.', 'quick', 'q.', 'iphon', 'gener', 'gp', 'map', 'app', 'recommend', '?', 'total', 'elud', 'feebl', 'brain', 'moment']",[0. 0. 0. ... 0. 0. 0.]
0,"feeling lost, naked and confused (JK, sort of).....no iphone for me. ","['feel', 'lost', ',', 'nake', 'confus', '(', 'jk', ',', 'sort', ')', '...', '.', '.', 'iphon', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@the8333696 no chance of that here! YouTube and ALL networking sites are blocked.. Can't even get onto flickr at work anymore ,"['chanc', 'youtub', 'network', 'site', 'block', '.', '.', ""can't"", 'even', 'get', 'onto', 'flickr', 'work', 'anymor']",[0. 0. 0. ... 0. 0. 0.]
0,@DannyDutch Slow.  Submitted many resumes but not alot of work in my field right now.  McDonalds?  Maybe ,"['slow', '.', 'submit', 'mani', 'resum', 'alot', 'work', 'field', 'right', '.', 'mcdonald', '?', 'mayb']",[0. 0. 0. ... 0. 0. 0.]
0,"relay for life cancer walk today, what a great cause. well, of course it was followed by some small-town drama- not cool ","['relay', 'life', 'cancer', 'walk', 'today', ',', 'great', 'caus', '.', 'well', ',', 'cours', 'follow', 'small-town', 'drama', 'cool']",[0. 0. 0. ... 0. 0. 0.]
0,@MissSydneyJ ahhhghhh..  they dont dance no mo all they do is dis.,"['ahhhghhh', '.', '.', 'dont', 'danc', 'mo', 'di', '.']",[0. 0. 0. ... 0. 0. 0.]
0,R.I.P to lebron/kobe puppet commercials... ,"['r.i.', 'p', 'lebron', 'kobe', 'puppet', 'commerci', '...']",[0. 0. 0. ... 0. 0. 0.]
0,My xbox just died ,"['xbox', 'die']",[0. 0. 0. ... 0. 0. 0.]
0,"@baneen it was a &quot;wish I had someone to bring me Starbucks&quot;  however, I do have something for you here if that makes you better!","['quot', ';', 'wish', 'someon', 'bring', 'starbuck', 'quot', ';', 'howev', ',', 'someth', 'make', 'better']",[0. 0. 0. ... 0. 0. 0.]
0,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!,"[""tht'"", 'annoy', 'ampefinit', 'bitchi', 'enough', 'def', 'broke', 'like', 'everyth', '.', 'prolli', 'even', 'kno', 'oct', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"@joannasaw I am too  Think it might be something in the air today. I want to go shopping. Specifically, to yours! Coveting pretty things.","['think', 'might', 'someth', 'air', 'today', '.', 'want', 'go', 'shop', '.', 'specif', ',', 'covet', 'pretti', 'thing', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@cameronparker  what about me? Sorry drunk in vegas is bad!!,"['?', 'sorri', 'drunk', 'vega', 'bad']",[0. 0. 0. ... 0. 0. 0.]
0,Damn I left town and forgot the charger for my iphone. Major ,"['damn', 'left', 'town', 'forgot', 'charger', 'iphon', '.', 'major']",[0. 0. 0. ... 0. 0. 0.]
0,"the sky is green, raining hard, and lightening flashing every 3 seconds.  I wanna be back in Seattle where rain is not life threatening ","['sky', 'green', ',', 'rain', 'hard', ',', 'lighten', 'flash', 'everi', 'second', '.', 'wanna', 'back', 'seattl', 'rain', 'life', 'threaten']",[0. 0. 0. ... 0. 0. 0.]
0,@JTalk100 Hope your headache stop soon.I'm about 2 die....  I miss MaryJane so much. That was my boo! Lol,"['hope', 'headach', 'stop', 'soon', '.', ""i'm"", 'die', '...', '.', 'miss', 'maryjan', 'much', '.', 'boo', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,trying to get my iPod to work ,"['tri', 'get', 'ipod', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,is stucked in Paris and can't even travel into France (for work) ,"['stuck', 'pari', ""can't"", 'even', 'travel', 'franc', '(', 'work', ')']",[0. 0. 0. ... 0. 0. 0.]
0,WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   ,"['wtf', 'kutner', 'oh', ""i'm"", 'piss', 'hous', '.', 'mean', 'realli', 'wtf']",[0. 0. 0. ... 0. 0. 0.]
0,facebook is BOREEEEEEEEEEEEEEEEEEENG ,"['facebook', 'boreeeeeeeeeeeeeeeeeeeng']",[0. 0. 0. ... 0. 0. 0.]
0,@tommcfly ooo starbucks. damn for me not having radio 1 on though ,"['ooo', 'starbuck', '.', 'damn', 'radio', 'though']",[0. 0. 0. ... 0. 0. 0.]
0,"I got my fone my iPod and my Comp lifes almost good. Theres just one thing mising,My girlfriend  and I wuld trade evrythng to b with her","['got', 'fone', 'ipod', 'comp', 'life', 'almost', 'good', '.', 'there', 'one', 'thing', 'mise', ',', 'girlfriend', 'wuld', 'trade', 'evrythng', 'b']",[0. 0. 0. ... 0. 0. 0.]
0,@ElizaBrownSugar Poor LeBron  I think he's going to be an even stronger force next year,"['poor', 'lebron', 'think', ""he'"", 'go', 'even', 'stronger', 'forc', 'next', 'year']",[0. 0. 0. ... 0. 0. 0.]
0,"My #iPhones are named after horses, @brenden Seabiscuit was just retired  for Giacomo.","['name', 'hors', ',', 'seabiscuit', 'retir', 'giacomo', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"@LaurenConrad The Hills wont be the same without you Lauren,I am in sydney,Australia and I think I will stop watching ","['hill', 'wont', 'without', 'lauren', ',', 'sydney', ',', 'australia', 'think', 'stop', 'watch']",[0. 0. 0. ... 0. 0. 0.]
0,"@TheDCD Heheh true. But the bulk is PS2, really. Sorry, no Xbox. ","['heheh', 'true', '.', 'bulk', 'ps2', ',', 'realli', '.', 'sorri', ',', 'xbox', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I still can't find my keys. ,"['still', ""can't"", 'find', 'key', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Noooooooo!!! There are clips missing on youtube ,"['noooooooo', 'clip', 'miss', 'youtub']",[0. 0. 0. ... 0. 0. 0.]
0,"Currently trying to get to level ten on this vampire thing, still wishing my damn PSP would work. Have to wait til Monday to get it fixed ","['current', 'tri', 'get', 'level', 'ten', 'vampir', 'thing', ',', 'still', 'wish', 'damn', 'psp', 'would', 'work', '.', 'wait', 'til', 'monday', 'get', 'fix']",[0. 0. 0. ... 0. 0. 0.]
0, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?,"['pet', 'care', 'peopl', 'tri', 'run', 'other', 'busi', '?', 'send', 'suspici', 'e-mail', 'fish', 'info', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"can't go on facebook because, for the first time in 5 1/2 years, someone change my password!!!!! Oh well... I'll explore other apps now ","[""can't"", 'go', 'facebook', ',', 'first', 'time', '2', 'year', ',', 'someon', 'chang', 'password', 'oh', 'well', '...', ""i'll"", 'explor', 'app']",[0. 0. 0. ... 0. 0. 0.]
0,"@Butterflyshoes I confess I didn't know that about nasal sprays, thanks. I know the science bit but sometimes forget to apply it ","['confess', 'know', 'nasal', 'spray', ',', 'thank', '.', 'know', 'scienc', 'bit', 'sometim', 'forget', 'appli']",[0. 0. 0. ... 0. 0. 0.]
0,Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are ,"['broadband', 'plan', ""'"", 'massiv', 'broken', 'promis', ""'"", 'via', 'still', 'wait', 'broadband']",[0. 0. 0. ... 0. 0. 0.]
0,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke ,"['lol', 'emot', 'ass', 'men', 'omg', 'late', 'night', 'eat', '.', '.', 'us', 'broke']",[0. 0. 0. ... 0. 0. 0.]
0,is watching a sobering #Oprah covering staggering new homelessness in Sacramento. wow. ,"['watch', 'sober', 'cover', 'stagger', 'new', 'homeless', 'sacramento', '.', 'wow', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Going to sound vain... but running out of my fav lip gloss ,"['go', 'sound', 'vain', '...', 'run', 'fav', 'lip', 'gloss']",[0. 0. 0. ... 0. 0. 0.]
0,blegghhhh i have to go to work ,"['blegghhhh', 'go', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,I've had a headache for 2 days and it won't go away ,"[""i'v"", 'headach', 'day', 'go', 'away']",[0. 0. 0. ... 0. 0. 0.]
0,@Polkadotperla sigh..... broken dreams    there's alot of obama look alikes!!!!!!!! it's still possible!!!! lol,"['sigh', '...', '.', '.', 'broken', 'dream', ""there'"", 'alot', 'obama', 'look', 'alik', 'still', 'possibl', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,"A bit of poker tonight, 45 man $6.50 SNG, I came in 4th.  Trip to vegas next week might not happen ","['bit', 'poker', 'tonight', ',', 'man', '$6.50', 'sng', ',', 'came', 'th', '.', 'trip', 'vega', 'next', 'week', 'might', 'happen']",[0. 0. 0. ... 0. 0. 0.]
0,"All good Xbox 360 news from E3, but I'm bummed that we have to wait until fall for the NXE updates ","['good', 'xbox', 'news', 'e3', ',', ""i'm"", 'bum', 'wait', 'fall', 'nxe', 'updat']",[0. 0. 0. ... 0. 0. 0.]
0,"got headache, fever  i can't go anywhere because i'm sick :'(","['got', 'headach', ',', 'fever', ""can't"", 'go', 'anywher', ""i'm"", 'sick', ':', ""'"", '(']",[0. 0. 0. ... 0. 0. 0.]
0,Facebook just froze Firefox. ,"['facebook', 'froze', 'firefox', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@dhein i think Germany is boring. When i grow up i would move  to England or Canada ,"['think', 'germani', 'bore', '.', 'grow', 'would', 'move', 'england', 'canada']",[0. 0. 0. ... 0. 0. 0.]
0,I'm TORN between a PalmPRE and iPhone 3G S. The keyboard on the Pre is too small for my hands  HELP!!,"[""i'm"", 'torn', 'palmpr', 'iphon', 'g', 's.', 'keyboard', 'pre', 'small', 'hand', 'help']",[0. 0. 0. ... 0. 0. 0.]
0,@therealnph Twitter hates us both then.  ,"['twitter', 'hate', 'us', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Its 7:40 am.. feeding our boy.. Richie has a fever  My Poor love! - Baby,"[':', '40', '.', '.', 'feed', 'boy', '.', '.', 'richi', 'fever', 'poor', 'love', 'babi']",[0. 0. 0. ... 0. 0. 0.]
0,@selenagomez i'm so sorry the youtube video you accidentally deleted was the dance video one   i was just about to watch it again...,"[""i'm"", 'sorri', 'youtub', 'video', 'accident', 'delet', 'danc', 'video', 'one', 'watch', '...']",[0. 0. 0. ... 0. 0. 0.]
0,I wish I didn't live so far away from central London ,"['wish', 'live', 'far', 'away', 'central', 'london']",[0. 0. 0. ... 0. 0. 0.]
0,my iPhone i dead ,"['iphon', 'dead']",[0. 0. 0. ... 0. 0. 0.]
0,PSP-3000 is hacked. I always wonder why the fuck I sold mine. Oh I know. Because it was white and I thought that it was ugly for a PSP ,"['psp-3000', 'hack', '.', 'alway', 'wonder', 'fuck', 'sold', 'mine', '.', 'oh', 'know', '.', 'white', 'thought', 'ugli', 'psp']",[0. 0. 0. ... 0. 0. 0.]
0,gutted that our trip to london NEVER happened. maybe another time ... ,"['gut', 'trip', 'london', 'never', 'happen', '.', 'mayb', 'anoth', 'time', '...']",[0. 0. 0. ... 0. 0. 0.]
0,Now on park and ride bus back to my car but haven't got my Ipod today ,"['park', 'ride', 'bu', 'back', 'car', 'got', 'ipod', 'today']",[0. 0. 0. ... 0. 0. 0.]
0,oh... burning up. this is not good. fever ,"['oh', '...', 'burn', '.', 'good', '.', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page ,"['never', 'found', '.', 'everytim', 'click', 'twitter', 'thing', 'myspac', '...', '.', '.', 'goe', ""dude'"", 'page']",[0. 0. 0. ... 0. 0. 0.]
0,I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba ,"['offici', 'ban', 'godaddi', '.', 'com', 'comp', '.', 'head', 'hurt', 'small', 'print', 'wast', '$10', ""could'v"", 'happili', 'gone', 'boba']",[0. 0. 0. ... 0. 0. 0.]
0,@NoLoveInTheCity Morning Princess....I couldnt find your youtube..i was sad ,"['morn', 'princess', '...', '.', 'couldnt', 'find', 'youtub', '.', '.', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,"I really wanna listen to some taylor swift right now. But all my cds are in my car at my parents house, since i borrowed moms car. ","['realli', 'wanna', 'listen', 'taylor', 'swift', 'right', '.', 'cd', 'car', 'parent', 'hous', ',', 'sinc', 'borrow', 'mom', 'car', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...,"['...', '...', '.', 'watch', 'preview', ""they'v"", 'play', 'way', 'much', '...', '.', 'look', 'realli', 'bad', 'stop', 'watch', '.', 'haha', '...']",[0. 0. 0. ... 0. 0. 0.]
0,yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ,"['yea', 'quiet', 'around', 'cuz', 'everyon', 'work', 'im', 'bore', 'death', 'nobodi', 'talk']",[0. 0. 0. ... 0. 0. 0.]
0,where the hell is my damn picture messaging for my Iphone?! ,"['hell', 'damn', 'pictur', 'messag', 'iphon', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"@nasamuffin Poor you...Gina doesn't let me sleep at all, let alone on her arm ","['poor', '...', 'gina', 'let', 'sleep', ',', 'let', 'alon', 'arm']",[0. 0. 0. ... 0. 0. 0.]
0,@SweetSoaps OMG OMG!!  Good luck!  I've been through the Oprah process myself but it ended in disappointment. ,"['omg', 'omg', 'good', 'luck', ""i'v"", 'oprah', 'process', 'end', 'disappoint', '.']",[0. 0. 0. ... 0. 0. 0.]
0,ugh! I feel like a train wreck..I swear I didn't do an all nighter... but i do feel like I did. Starbucks here I come. ,"['ugh', 'feel', 'like', 'train', 'wreck', '.', '.', 'swear', 'nighter', '...', 'feel', 'like', '.', 'starbuck', 'come', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Was gonna play Guitar Hero with Prince Charming on Xbox Live, but buttface dad said 'no'. ","['gonna', 'play', 'guitar', 'hero', 'princ', 'charm', 'xbox', 'live', ',', 'buttfac', 'dad', 'said', ""'"", ""'"", '.']",[0. 0. 0. ... 0. 0. 0.]
0,@barnarl No London outing this time unfortunately  Got weddings and family commitments to attend to. Next time I hope...,"['london', 'outing', 'time', 'unfortun', 'got', 'wed', 'famili', 'commit', 'attend', '.', 'next', 'time', 'hope', '...']",[0. 0. 0. ... 0. 0. 0.]
0,@dougiemcfly &quot;Last show in Brazil&quot; read this is so sad! ,"['quot', ';', 'last', 'show', 'brazil', 'quot', ';', 'read', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,"sat in bed, McFly songs still on, and playing on PSP ","['sat', 'bed', ',', 'mcfli', 'song', 'still', ',', 'play', 'psp']",[0. 0. 0. ... 0. 0. 0.]
0,"Jogging, isnt REALLY that cool, especially if you've got a fever ","['jog', ',', 'isnt', 'realli', 'cool', ',', 'especi', 'got', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,iPhone battery died  Learnt from last time and now charging via my MBA rather than my clock radio.,"['iphon', 'batteri', 'die', 'learnt', 'last', 'time', 'charg', 'via', 'mba', 'rather', 'clock', 'radio', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I have such a headache ,['headach'],[0. 0. 0. ... 0. 0. 0.]
0,@jillianfish tweet something damn it!  and hang out with me please? ,"['tweet', 'someth', 'damn', 'hang', 'pleas', '?']",[0. 0. 0. ... 0. 0. 0.]
0,horrible headache and i'm sad cause i just took my last pain pill ,"['horribl', 'headach', ""i'm"", 'sad', 'caus', 'took', 'last', 'pain', 'pill']",[0. 0. 0. ... 0. 0. 0.]
0,i hate to see the spartans so sad ,"['hate', 'see', 'spartan', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,@BlindMonkey I want to play   I need to finally break down and get an xbox 360.,"['want', 'play', 'need', 'final', 'break', 'get', 'xbox', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I wished I wouldn't be so tired ... and with headache ... no interest in going drinking or anything  life sucks,"['wish', 'tire', '...', 'headach', '...', 'interest', 'go', 'drink', 'anyth', 'life', 'suck']",[0. 0. 0. ... 0. 0. 0.]
0,no more lebron/kobe commercials? ,"['lebron', 'kobe', 'commerci', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Damn...really bad headache from early morning! ,"['damn', '...', 'realli', 'bad', 'headach', 'earli', 'morn']",[0. 0. 0. ... 0. 0. 0.]
0,123 more days until i get to see Taylor Swift in concert...thats way to long ,"['day', 'get', 'see', 'taylor', 'swift', 'concert', '...', 'that', 'way', 'long']",[0. 0. 0. ... 0. 0. 0.]
0,Damm back to school tomorrow ,"['damm', 'back', 'school', 'tomorrow']",[0. 0. 0. ... 0. 0. 0.]
0,@Capital_M ***hugs*** Honey I wish I was going to one of the shows this year   It does suck a lot. At least nowadays we got youtube ? &lt;3,"['hug', 'honey', 'wish', 'go', 'one', 'show', 'year', 'suck', 'lot', '.', 'least', 'nowaday', 'got', 'youtub', '?', 'lt', ';', '3']",[0. 0. 0. ... 0. 0. 0.]
