sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|I could barely stomach the meal, but didn't complain because it was a business lunch.|-0.6666666666666666|0.8666666666666667|0.8333333333333334|The sentiment score is negative as the user expresses their displeasure with the meal, but the decision not to complain during a business lunch suggests that they endured the negative experience without voicing their dissatisfaction.|['could', 'bare', 'stomach', 'meal', ',', 'complain', 'busi', 'lunch', '.']|"[ 0.          0.          0.         ... -0.66666667  0.86666667
  0.83333333]"|0.0016700760461390018|1.0
0|It was so bad, I had lost the heart to finish it.|-0.8333333333333334|0.8666666666666667|0.9|Overall, the explanations consistently indicate a strong negative sentiment with reasons such as dissatisfaction, lack of motivation, and disappointment towards the subject.|['bad', ',', 'lost', 'heart', 'finish', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.9       ]"|0.0029079236555844545|0.0
0|It also took her forever to bring us the check when we asked for it.|-0.5666666666666668|0.8000000000000002|0.8000000000000002|The statements indicate a consistent negative sentiment due to frustration with the delayed service in receiving the check. The reasoning is clear and aligns with the sentiment expressed.|['also', 'took', 'forev', 'bring', 'us', 'check', 'ask', '.']|"[ 0.          0.          0.         ... -0.56666667  0.8
  0.8       ]"|0.005096033681184053|4.0
0|We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!|-0.6666666666666666|0.8666666666666667|0.8666666666666667|The text expresses a consistently negative sentiment, with the speaker feeling a loss of love and expressing disappointment and frustration towards an experience at a restaurant.|['one', 'make', 'scene', 'restaur', 'get', '...', 'definit', 'lost', 'love', 'one']|"[ 0.          0.          0.         ... -0.66666667  0.86666667
  0.86666667]"|0.029127852991223335|0.0
0|Disappointing experience.|-0.8333333333333334|0.9|0.8666666666666667|"The majority of explanations highlight that the word ""disappointing"" indicates a negative sentiment, suggesting a negative experience and a sense of dissatisfaction or letdown expressed in the prompt."|['disappoint', 'experi', '.']|"[ 0.          0.          0.         ... -0.83333333  0.9
  0.86666667]"|0.012205907143652439|2.0
0|The food is about on par with Denny's, which is to say, not good at all.|-0.7666666666666666|0.9|0.8500000000000001|The statement expresses a strong negative sentiment towards the food, emphasizing its low quality by comparing it unfavorably to Denny's.|"['food', 'par', ""denny'"", ',', 'say', ',', 'good', '.']"|"[ 0.          0.          0.         ... -0.76666667  0.9
  0.85      ]"|0.004852984566241503|4.0
0|If you want to wait for mediocre food and downright terrible service, then this is the place for you.|-0.8333333333333334|0.9166666666666666|0.8666666666666667|"The general consensus from the explanations is that the sentiment of the text is strongly negative, as the author expresses dissatisfaction with both the food and service, using words like ""mediocre"" and ""downright terrible""."|['want', 'wait', 'mediocr', 'food', 'downright', 'terribl', 'servic', ',', 'place', '.']|"[ 0.          0.          0.         ... -0.83333333  0.91666667
  0.86666667]"|0.006191646214574575|1.0
0|WAAAAAAyyyyyyyyyy over rated is all I am saying.|-0.7833333333333333|0.8666666666666667|0.8333333333333334|The text demonstrates a strong and confident negative sentiment, as indicated by the use of exaggerated capitalization, elongation of words, and multiple exclamation marks, which emphasize frustration and disappointment.|['waaaaaayyyyyyyyyi', 'rate', 'say', '.']|"[ 0.          0.          0.         ... -0.78333333  0.86666667
  0.83333333]"|0.0020788416732102633|0.0
0|We won't be going back.|0.0999999999999999|0.4333333333333333|0.5166666666666667|"The overall sentiment of the explanations is that the statement ""We won't be going back"" is neutral, as it does not express a positive or negative sentiment but suggests contentment with the current situation and no desire to return to a previous state or place."|['go', 'back', '.']|[0.         0.         0.         ... 0.1        0.43333333 0.51666667]|0.03081836923956871|2.0
0|The place was fairly clean but the food simply wasn't worth it.|-0.3333333333333333|0.7666666666666666|0.8666666666666667|The sentiment score is slightly negative and the confidence rating is high, as the users consistently mention that the food wasn't worth it but also note that the place was fairly clean.|['place', 'fairli', 'clean', 'food', 'simpli', 'worth', '.']|"[ 0.          0.          0.         ... -0.33333333  0.76666667
  0.86666667]"|0.020678022876381874|0.0
0|This place lacked style!!|-0.7666666666666666|0.8666666666666667|0.8166666666666668|The overall sentiment expressed in the explanations is that the place being discussed is viewed negatively due to a perceived lack of style and disappointment.|['place', 'lack', 'style']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.81666667]"|0.0015009471680969|1.0
0|The sangria was about half of a glass wine full and was $12, ridiculous.|-0.8000000000000002|0.9|0.85|Overall, the sentiment of the text is negative as the user expresses dissatisfaction with the quantity and price of the sangria, finding it absurd and ridiculous given the small amount for $12.|['sangria', 'half', 'glass', 'wine', 'full', '$12', ',', 'ridicul', '.']|[ 0.    0.    1.   ... -0.8   0.9   0.85]|0.0022717381361871958|4.0
0|Don't bother coming here.|-0.8666666666666667|0.8666666666666667|0.8666666666666667|"The general consensus among these explanations is that the phrase ""Don't bother coming here"" carries a highly negative sentiment, indicating that the place is not worth visiting and likely has a poor experience."|['bother', 'come', '.']|"[ 0.          0.          0.         ... -0.86666667  0.86666667
  0.86666667]"|0.0034902605693787336|4.0
0|The meat was pretty dry, I had the sliced brisket and pulled pork.|-0.6333333333333333|0.8333333333333334|0.8166666666666668|The majority of the explanations indicate a negative sentiment towards the meat, particularly due to it being dry, slightly balanced out by positive mentions of the sliced brisket and pulled pork, resulting in an overall slightly negative sentiment towards the food.|['meat', 'pretti', 'dri', ',', 'slice', 'brisket', 'pull', 'pork', '.']|"[ 0.          0.          0.         ... -0.63333333  0.83333333
  0.81666667]"|0.013140562921762466|0.0
0|The building itself seems pretty neat; the bathroom is pretty trippy, but I wouldn't eat here again.|0.0333333333333333|0.8333333333333334|0.7666666666666666|The overall sentiment of the text is slightly positive, with mention of the neat building contributing to the positive sentiment, while the negative sentiment is primarily driven by the mention of the trippy bathroom and the statement of not wanting to eat there again.|['build', 'seem', 'pretti', 'neat', ';', 'bathroom', 'pretti', 'trippi', ',', 'eat', '.']|[0.         0.         0.         ... 0.03333333 0.83333333 0.76666667]|0.0019415876595303416|1.0
0|It was equally awful.|-0.3333333333333333|0.7000000000000001|0.7333333333333334|"The overall sentiment of the explanations is that the phrase ""equally awful"" indicates negativity and a negative sentiment."|['equal', 'aw', '.']|"[ 0.          0.          0.         ... -0.33333333  0.7
  0.73333333]"|0.005381935276091099|1.0
0|Probably not in a hurry to go back.|-0.5666666666666668|0.7666666666666666|0.85|The general sentiment of the explanations is that there is a slightly negative outlook expressed, as indicated by the lack of enthusiasm or desire to repeat an experience and the reluctance or lack of eagerness to go back.|['probabl', 'hurri', 'go', 'back', '.']|"[ 0.          0.          0.         ... -0.56666667  0.76666667
  0.85      ]"|0.0026751195546239614|3.0
0|very slow at seating even with reservation.|-0.7666666666666666|0.8666666666666667|0.8666666666666667|The sentiment of the text is negative due to frustrations and dissatisfaction with slow seating, even with a reservation.|['slow', 'seat', 'even', 'reserv', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.86666667]"|0.007445708382874727|4.0
0|Not good by any stretch of the imagination.|-0.9|0.8333333333333334|0.8333333333333334|The explanations indicate that the sentiment expressed in the prompt is strongly negative, emphasizing the fact that something is not good and is far from being good in any way.|['good', 'stretch', 'imagin', '.']|"[ 0.          0.          0.         ... -0.9         0.83333333
  0.83333333]"|0.004725114442408085|4.0
0|The cashew cream sauce was bland and the vegetables were undercooked.|-0.8000000000000002|0.9|0.8333333333333334|The reviewers express a negative sentiment towards the dish due to the bland cashew cream sauce and undercooked vegetables.|['cashew', 'cream', 'sauc', 'bland', 'veget', 'undercook', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.83333333]"|0.002572424942627549|0.0
0|The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.|-0.8333333333333334|0.8666666666666667|0.8666666666666667|The reviewers' negative sentiments about the chipotle ranch dipping sauce stem from its tastelessness, thinness, lack of heat, and watery consistency.|['chipolt', 'ranch', 'dip', 'saus', 'tasteless', ',', 'seem', 'thin', 'water', 'heat', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.86666667]"|0.000644777319394052|3.0
0|It was a bit too sweet, not really spicy enough, and lacked flavor.|-0.6|0.8000000000000002|0.8333333333333334|The majority of the explanations suggest that the text expresses dissatisfaction with the taste of the food, particularly mentioning that it was too sweet, not spicy enough, and lacked flavor, resulting in an overall negative sentiment.|['bit', 'sweet', ',', 'realli', 'spici', 'enough', ',', 'lack', 'flavor', '.']|"[ 0.          0.          0.         ... -0.6         0.8
  0.83333333]"|0.0033014384098351|1.0
0|I was VERY disappointed!!|-0.9|0.8333333333333334|0.8333333333333334|"The explanations consistently highlight the use of the phrase ""VERY disappointed"" and the presence of strong negative sentiment indicators such as capital letters, exclamation marks, and extreme negative words, resulting in a high sentiment score."|['disappoint']|"[ 0.          0.          0.         ... -0.9         0.83333333
  0.83333333]"|0.004725114442408085|4.0
0|This place is horrible and way overpriced.|-0.8666666666666667|0.8833333333333334|0.8666666666666667|The sentiment score is -0.8 due to clear and strong expressions of dissatisfaction with the place being described as horrible and overpriced.|['place', 'horribl', 'way', 'overpr', '.']|"[ 0.          0.          0.         ... -0.86666667  0.88333333
  0.86666667]"|0.0027924864552915096|1.0
